date,open,high,low,close,volume
2025-05-21,1585.0000,1595.9399,1580.9700,1580.9700,1979464
2025-05-22,1580.9900,1584.9900,1570.1000,1580.0000,1509024
2025-05-23,1574.9700,1587.9000,1571.6600,1572.6000,2153700
2025-05-26,1570.0000,1574.6300,1545.0000,1550.5000,2708653
2025-05-27,1551.0000,1558.6000,1543.5100,1543.9000,1775213
2025-05-28,1543.9900,1546.4600,1533.0000,1537.0000,1626568
2025-05-29,1540.0000,1555.0000,1532.0000,1540.0000,2185958
2025-05-30,1540.1500,1545.0000,1515.2400,1522.0000,3123918
2025-06-03,1508.0100,1519.0000,1505.0200,1509.0000,2897918
2025-06-04,1510.5000,1523.0000,1509.2200,1509.9600,2300809
2025-06-05,1514.0000,1516.0000,1502.2000,1514.0000,2321366
2025-06-06,1513.8000,1518.9700,1503.0000,1506.3900,2502307
2025-06-09,1505.0200,1508.7000,1485.6801,1486.1100,4495867
2025-06-10,1486.0000,1492.0000,1474.8000,1475.0100,3049220
2025-06-11,1476.8000,1494.0000,1476.1000,1480.0000,3089282
2025-06-12,1480.0000,1483.8700,1454.1000,1459.0000,4990361
2025-06-13,1444.4100,1449.9700,1425.0601,1426.9500,5911325
2025-06-16,1401.2000,1425.0400,1401.1801,1422.2900,4288787
2025-06-17,1420.0000,1427.0000,1412.1801,1427.0000,2723151
2025-06-18,1440.0000,1443.4399,1421.0100,1425.0000,3076099
2025-06-19,1426.0000,1433.6700,1417.1801,1426.0000,2450072
2025-06-20,1423.5800,1441.1400,1420.2000,1428.6600,3481581
2025-06-23,1420.0000,1433.0000,1405.1801,1420.0000,2672331
2025-06-24,1423.3500,1451.6801,1423.3500,1437.2000,3631151
2025-06-25,1439.1100,1449.2000,1420.5100,1435.8600,4105007
2025-06-26,1415.0000,1428.0000,1410.0800,1420.0000,3486025
2025-06-27,1420.0100,1423.0000,1403.0900,1403.0900,3824973
2025-06-30,1403.5000,1413.2300,1402.0000,1409.5200,3045730
2025-07-01,1409.0000,1411.9399,1403.3101,1405.1000,1987819
2025-07-02,1409.5000,1414.8000,1400.0000,1409.6000,2621825
2025-07-03,1412.0000,1422.6899,1408.0000,1415.6000,2441267
2025-07-04,1415.7000,1431.8900,1410.0100,1422.2200,2876691
2025-07-07,1422.2800,1423.5000,1410.0100,1410.7000,2385467
2025-07-08,1410.7100,1420.0000,1410.7000,1416.1100,1867370
2025-07-09,1415.0000,1429.9700,1414.1700,1418.8800,2774532
2025-07-10,1418.9700,1436.1801,1410.4000,1426.5000,3872503
2025-07-11,1423.1600,1458.0000,1423.1600,1427.0000,5724335
2025-07-14,1430.0000,1434.9800,1421.6000,1423.6000,2778094
2025-07-15,1420.9800,1422.9301,1408.3199,1411.0000,3540578
2025-07-16,1410.0100,1417.4900,1409.9500,1411.0300,2128605
2025-07-17,1413.9800,1423.0100,1412.8800,1416.3500,2310554
2025-07-18,1420.0000,1437.8101,1416.3800,1437.0000,4182341
2025-07-21,1436.9900,1446.8000,1435.0000,1443.0000,2620331
2025-07-22,1444.0000,1466.6000,1440.6801,1464.9800,4211898
2025-07-23,1469.0000,1495.0000,1468.9500,1475.5000,4504484
2025-07-24,1476.0000,1499.0000,1475.0000,1491.5000,3880364
2025-07-25,1491.4000,1491.4000,1453.0000,1455.0000,4191126
2025-07-28,1453.0000,1454.9900,1436.3000,1438.6600,3858632
2025-07-29,1439.6000,1448.7900,1435.0100,1439.0000,2630408
2025-07-30,1444.0000,1457.1600,1437.0000,1449.4399,3186771
2025-07-31,1443.0000,1444.8700,1418.0000,1421.6700,5179751
2025-08-01,1421.8700,1425.9600,1414.0000,1417.0000,2963559
2025-08-04,1415.0000,1419.8000,1414.0000,1419.0000,1868795
2025-08-05,1421.0000,1429.9399,1417.1100,1427.7400,2534227
2025-08-06,1429.0000,1429.0000,1419.3000,1423.8800,2369928
2025-08-07,1423.8800,1427.7000,1420.0601,1422.3500,2800134
2025-08-08,1423.0500,1426.5000,1418.0000,1420.9700,1865528
2025-08-11,1423.5000,1451.9900,1423.0000,1445.0000,4715907
2025-08-12,1449.0000,1465.0699,1436.0000,1437.0400,4201923
2025-08-13,1425.0000,1433.6801,1420.0000,1420.0500,6552754
2025-08-14,1420.9399,1447.5100,1420.9399,1426.9900,4812930
2025-08-15,1426.0100,1428.6600,1420.2200,1422.0800,4758165
2025-08-18,1426.9900,1436.6400,1423.1000,1428.5000,4737798
2025-08-19,1433.5000,1446.6600,1432.0000,1438.0000,4637186
2025-08-20,1438.0000,1452.8000,1430.0200,1450.0000,4580466
2025-08-21,1453.4500,1454.9900,1443.6500,1448.2500,3089057
2025-08-22,1448.8800,1464.0000,1444.7700,1463.9500,4497058
2025-08-25,1470.0100,1496.0000,1466.0000,1490.3300,6532455
2025-08-26,1490.3199,1494.2300,1480.0100,1481.6100,3960213
2025-08-27,1481.8800,1484.9301,1448.0000,1448.0000,5600609
2025-08-28,1447.9700,1456.1000,1438.7700,1446.1000,3928177
2025-08-29,1453.0000,1482.5800,1452.0000,1480.0000,6225648
2025-09-01,1482.2000,1488.0000,1465.7000,1476.1000,4512338
2025-09-02,1478.6600,1509.0000,1478.0000,1491.3000,5668837
2025-09-03,1491.0000,1503.5000,1466.0000,1480.5500,4504503
2025-09-04,1472.0000,1479.3000,1460.4700,1472.6600,4774676
2025-09-05,1471.0000,1486.9700,1464.0000,1483.0000,3738848
2025-09-08,1483.0000,1506.4399,1477.5000,1501.2300,5138298
2025-09-09,1505.0000,1509.9500,1493.4200,1505.0000,3574277
2025-09-10,1506.6600,1529.9500,1496.0000,1522.0100,4966331
2025-09-11,1522.0100,1526.0200,1508.5000,1523.5000,3723896
2025-09-12,1526.0000,1538.0200,1510.5300,1516.0000,3372209
2025-09-15,1515.8700,1517.4800,1501.5000,1515.1000,2582703
2025-09-16,1515.1000,1520.9900,1496.2100,1499.9800,3271789
2025-09-17,1499.9900,1510.2800,1490.0100,1493.0000,3033054
2025-09-18,1492.0000,1497.8000,1463.5000,1467.9600,4972125
2025-09-19,1467.9900,1475.5000,1457.0100,1467.9700,3263662
2025-09-22,1465.0900,1467.9700,1450.0100,1453.3500,3494708
2025-09-23,1450.5000,1457.5000,1440.0000,1447.4200,3866300
2025-09-24,1434.0699,1456.7800,1434.0699,1442.0000,3074350
2025-09-25,1442.8300,1445.2100,1436.0000,1439.0000,3386973
2025-09-26,1441.1801,1447.1100,1428.0100,1435.0000,4512071
2025-09-29,1439.3800,1469.9900,1435.0000,1460.8600,5368403
2025-09-30,1460.0000,1460.7600,1440.0000,1443.9900,3936362
2025-10-09,1436.0000,1439.3800,1420.0000,1436.7800,5491812
2025-10-10,1437.6000,1439.9399,1427.5000,1430.0000,3600144
2025-10-13,1415.7000,1422.8500,1415.1200,1419.2000,4606880
2025-10-14,1429.9900,1464.0000,1429.9900,1451.0200,6667233
2025-10-15,1450.9800,1463.0000,1445.0800,1462.0000,4278540
2025-10-16,1461.9200,1484.9500,1458.8800,1484.9100,4573015
2025-10-17,1483.1000,1488.0000,1454.0300,1455.0000,3808589
2025-10-20,1455.0000,1469.5000,1454.8800,1457.9301,2594988
2025-10-21,1459.0000,1469.9399,1455.5000,1462.2600,2544267
2025-10-22,1462.0800,1465.7300,1456.0000,1458.7000,1819492
2025-10-23,1455.0000,1468.8000,1447.2000,1467.9800,2932235
2025-10-24,1467.9500,1478.8800,1449.3400,1450.0000,3822583
2025-10-27,1440.0000,1452.4900,1435.9900,1440.4100,3710239
2025-10-28,1442.0000,1451.2000,1441.1000,1445.0000,2712433
2025-10-29,1440.0200,1446.5500,1430.0400,1431.9000,3393711
2025-10-30,1421.8101,1436.6300,1421.8101,1426.7400,4745610
2025-10-31,1422.0000,1435.9800,1420.1100,1430.0100,3569377
2025-11-03,1431.0000,1448.0000,1420.1000,1435.0000,3454766
2025-11-04,1435.1000,1435.7800,1423.7800,1429.0000,2656572
2025-11-05,1425.8900,1430.9900,1420.0100,1420.0800,3447527
2025-11-06,1430.0000,1441.4500,1429.9900,1435.1300,3834782
2025-11-07,1435.1100,1439.7800,1431.1100,1433.3300,1886139
2025-11-10,1435.0000,1463.6899,1434.9800,1462.3000,4945154
2025-11-11,1462.0000,1462.1801,1447.0000,1458.9900,2669156
2025-11-12,1459.9800,1478.3600,1459.2100,1465.1500,3299210
2025-11-13,1462.1200,1473.5800,1458.0000,1470.3800,3117923
2025-11-14,1470.0000,1478.9500,1456.3000,1456.6000,2747306
2025-11-17,1454.0000,1473.0000,1445.7900,1471.0000,3446221
2025-11-18,1470.7000,1486.0699,1469.0000,1476.0000,3420478
2025-11-19,1474.0000,1479.5300,1469.9600,1471.0100,2204537
2025-11-20,1472.0000,1479.9000,1465.0300,1467.1100,2400232
2025-11-21,1470.5000,1480.0000,1456.0000,1466.6000,4260720
2025-11-24,1467.0000,1471.0000,1451.1300,1452.0000,3360744
2025-11-25,1458.0000,1458.0000,1444.5000,1444.6500,2844069
2025-11-26,1448.8800,1453.4900,1443.5800,1449.1500,2030616
2025-11-27,1449.5000,1450.0000,1439.0400,1447.3000,2228689
2025-11-28,1446.5000,1455.5000,1443.0000,1450.5000,2321121
2025-12-01,1451.0000,1462.2700,1442.0000,1448.0000,2733342
2025-12-02,1448.0000,1451.9200,1435.0200,1436.0300,2504726
2025-12-03,1435.8101,1435.9700,1428.0000,1429.1000,2357279
2025-12-04,1429.1000,1432.5000,1418.3800,1423.9800,2907539
2025-12-05,1423.9800,1433.0900,1419.5000,1430.0100,2540166
2025-12-08,1429.2000,1436.6700,1418.0000,1418.2200,3360280
2025-12-09,1418.2300,1421.0000,1400.0500,1401.0100,4263443
2025-12-10,1400.0000,1402.8000,1383.1801,1402.8000,3313347
2025-12-11,1406.6600,1411.9900,1401.5500,1411.9900,2238501
2025-12-12,1418.0000,1425.0000,1413.5699,1420.6500,3715919
2025-12-15,1439.5900,1439.9900,1425.5699,1426.0000,3335879
2025-12-16,1426.2000,1428.7800,1415.0000,1422.0000,2396367
2025-12-17,1425.0000,1439.9399,1417.6801,1433.1000,3138249
2025-12-18,1433.5000,1438.8800,1426.1100,1431.0000,1782995
2025-12-19,1410.0000,1412.4500,1401.0100,1410.0000,2650868
2025-12-22,1410.0000,1414.1400,1406.5800,1408.2600,2042565
2025-12-23,1408.2600,1412.9301,1397.1899,1407.8600,2450681
2025-12-24,1404.9900,1406.3600,1400.0000,1400.9000,2518669
2025-12-25,1405.0000,1419.4800,1401.3800,1414.1700,2338621
2025-12-26,1414.1700,1419.1400,1410.0000,1414.1300,1780299
2025-12-29,1414.1300,1414.1300,1401.0000,1402.0000,2630810
2025-12-30,1401.0000,1401.9000,1386.0000,1389.7200,3379194
2025-12-31,1390.0000,1394.0000,1377.1700,1377.1801,3476563
2026-01-05,1385.0000,1431.8800,1385.0000,1426.0000,7094942
2026-01-06,1432.5500,1436.9700,1416.5300,1428.0100,3958618
2026-01-07,1432.8800,1435.0000,1420.2000,1423.3600,2968380
2026-01-08,1423.3300,1423.3600,1408.1400,1412.3000,2913454
2026-01-09,1417.0000,1428.6000,1416.0100,1419.1000,2984774
2026-01-12,1419.1000,1431.0000,1417.1000,1423.2300,3608266
2026-01-13,1426.7900,1429.5200,1408.9900,1411.0000,3916866
2026-01-14,1411.0000,1422.2500,1396.1801,1398.0100,5175797
2026-01-15,1396.0200,1402.8300,1388.5800,1388.8900,4090714
2026-01-16,1395.0000,1397.5000,1380.0000,1382.0000,5512068
2026-01-19,1381.9000,1387.4900,1375.0000,1376.0000,4228640
2026-01-20,1379.5000,1381.5800,1372.0500,1373.5500,3648443
2026-01-21,1373.5601,1374.4000,1350.0000,1351.0601,6451625
2026-01-22,1352.0100,1361.7600,1337.4800,1340.0601,5901089
2026-01-23,1340.1000,1348.0000,1332.4700,1337.0000,6194890
2026-01-26,1340.5100,1355.0000,1325.1200,1342.0000,8016606
2026-01-27,1344.9800,1353.7000,1338.0000,1343.0100,4841596
2026-01-28,1343.0400,1346.7100,1322.0100,1323.6899,7621801
2026-01-29,1335.0000,1445.0000,1329.0601,1437.7200,18953440
2026-01-30,1435.0000,1435.0000,1401.0000,1401.0000,9447974
2026-02-02,1425.0000,1458.5800,1411.6200,1427.0000,8572427
2026-02-03,1445.0000,1476.8101,1443.0300,1474.9200,8632066
2026-02-04,1485.0000,1533.2700,1474.0000,1525.0000,10912293
2026-02-05,1520.0000,1565.0000,1515.0000,1555.0000,9162274
2026-02-06,1555.0000,1568.0000,1505.8800,1515.0100,7896538
2026-02-09,1518.0000,1542.8800,1513.4900,1524.9600,5116846
2026-02-10,1524.9700,1524.9700,1496.5000,1504.8000,3957596
2026-02-11,1504.8000,1514.0000,1496.0000,1504.3300,3092846
2026-02-12,1500.2000,1502.8199,1473.3600,1486.6000,4624582
2026-02-13,1486.6000,1507.8000,1470.5800,1485.3000,4167901
2026-02-24,1521.0000,1524.4000,1463.6000,1466.8000,4191253
2026-02-25,1470.0000,1509.6600,1467.8800,1491.6600,3688067
2026-02-26,1486.6000,1489.4900,1464.6700,1466.2100,3295801
2026-02-27,1466.9900,1476.2100,1455.0200,1455.0200,3216016
2026-03-02,1450.0000,1457.0000,1436.6600,1440.1100,3545386
2026-03-03,1440.1000,1452.8700,1422.1300,1426.1899,4589086
2026-03-04,1415.0000,1423.0000,1392.0900,1401.1801,4801443
2026-03-05,1406.0000,1412.9600,1395.0000,1399.0400,3050524
2026-03-06,1395.0000,1407.5000,1388.0000,1402.0000,2915415
2026-03-09,1390.0000,1404.9000,1383.2000,1397.0000,3744162
2026-03-10,1404.9000,1409.4900,1398.0000,1401.8800,2462592
2026-03-11,1402.9900,1405.9900,1398.0200,1400.0000,2445673
2026-03-12,1395.0000,1403.9500,1391.0100,1392.0000,2758646
2026-03-13,1392.4800,1417.6200,1392.0000,1413.6400,3360783
2026-03-16,1420.0000,1466.0000,1420.0000,1460.1801,6008635
2026-03-17,1468.0000,1498.0699,1461.1899,1485.0000,4945361
2026-03-18,1489.0000,1496.5000,1463.1500,1468.8000,3555100
2026-03-19,1472.9600,1473.0000,1446.0000,1452.8700,3031859
2026-03-20,1452.9600,1462.5000,1439.0000,1445.0000,2613234
2026-03-23,1433.3300,1435.0000,1400.0300,1408.0699,4725589
2026-03-24,1416.0000,1417.5900,1400.1801,1407.3300,2856179
2026-03-25,1410.1100,1417.8700,1401.0100,1410.2700,2609346
2026-03-26,1409.0000,1413.9000,1400.3000,1401.1801,2309289
2026-03-27,1400.0000,1426.0000,1396.6600,1416.0200,3008711
2026-03-30,1407.0000,1431.0000,1402.5200,1420.0000,2868459
2026-03-31,1468.0000,1479.9301,1448.4100,1450.0000,6169066
2026-04-01,1464.4900,1469.9900,1452.8800,1459.4399,2912514
2026-04-02,1459.4399,1464.8800,1452.1000,1459.8800,2106437
2026-04-03,1459.5400,1469.9600,1455.0000,1460.0000,2019373
2026-04-07,1460.0500,1470.0000,1435.0500,1440.0200,2415218
2026-04-08,1460.0000,1469.0800,1452.1300,1465.0200,3383610
2026-04-09,1465.0200,1465.0200,1447.5000,1460.4900,2070476
2026-04-10,1459.1400,1459.7100,1441.1000,1453.9600,2886556
2026-04-13,1444.0000,1446.5000,1433.0000,1443.3101,2521364
2026-04-14,1442.6000,1448.6000,1435.0000,1446.9000,2423261
2026-04-15,1444.9800,1470.7900,1442.0000,1467.5000,3455348
2026-04-16,1467.4500,1477.4100,1460.0000,1462.8400,2451284
2026-04-17,1400.0000,1421.0000,1399.8700,1407.2400,9682499
2026-04-20,1403.0000,1413.9399,1400.0000,1410.8900,3645139
2026-04-21,1411.0000,1419.9000,1410.0000,1412.0100,2175427
2026-04-22,1415.0000,1419.0000,1404.9800,1409.5000,2691593
2026-04-23,1408.0000,1419.7000,1405.1000,1419.0000,3770109
2026-04-24,1413.1000,1458.8800,1413.1000,1458.4900,5545531
2026-04-27,1420.0000,1420.0000,1402.2000,1403.2000,7279774
2026-04-28,1402.0000,1409.3900,1400.1100,1405.0000,3400442
2026-04-29,1405.0000,1409.7500,1400.2800,1401.1700,3481313
2026-04-30,1400.0000,1401.1700,1380.0000,1384.7900,5275267
2026-05-06,1365.1000,1379.0000,1360.0500,1375.0000,4780604
2026-05-07,1375.0000,1388.0000,1370.0100,1371.0500,4046147
2026-05-08,1371.6600,1382.7700,1370.0000,1372.9900,3336853
2026-05-11,1372.8900,1372.8900,1361.0000,1361.3300,5713510
2026-05-12,1362.0000,1363.5800,1350.5000,1354.5500,5083743
2026-05-13,1354.5000,1358.6000,1338.0000,1344.0900,5696787
2026-05-14,1338.0000,1369.0601,1335.1801,1342.1700,5524434
2026-05-15,1335.1500,1339.2800,1327.1100,1332.9500,5818365
2026-05-18,1336.0000,1342.6801,1319.6100,1323.0000,4966097
2026-05-19,1321.9000,1329.9900,1318.0000,1324.3000,4325464
2026-05-20,1321.0000,1332.9900,1314.0000,1315.0000,4748733
2026-05-21,1312.9800,1323.5200,1311.0000,1311.0000,3886838
2026-05-22,1310.9500,1311.9100,1290.1200,1290.2000,4915714
2026-05-25,1287.0000,1304.7900,1277.0000,1285.8800,4635276
2026-05-26,1285.3500,1289.8900,1270.0100,1273.3800,4593162
2026-05-27,1268.0200,1319.0000,1250.1000,1303.0000,8272791
2026-05-28,1290.0000,1304.0000,1271.0000,1275.9800,4588998
2026-05-29,1270.6000,1329.0000,1270.0000,1326.0000,7647805
2026-06-01,1327.0000,1327.0000,1301.3101,1309.6000,4384460
2026-06-02,1306.0000,1326.3600,1301.0000,1307.2200,3636185
